,SOC,SOH,Power,T,SEI_after,SEI_delta
9739,32,1.6667,1.0,23,1.66670054930463e-08,54.930463
9750,32,1.7778,0.052632000000000005,23,1.7778004442149402e-08,44.421494
9751,32,1.7778,0.15789,23,1.7778004546859403e-08,45.46859401
9752,32,1.7778,0.26316,23,1.77780046545062e-08,46.54506201
9753,32,1.7778,0.36841999999999997,23,1.7778004764777e-08,47.64777
9754,32,1.7778,0.47368000000000005,23,1.7778004877464e-08,48.774640000000005
9755,32,1.7778,0.57895,23,1.77780049939673e-08,49.93967301
9756,32,1.7778,0.68421,23,1.77780051130157e-08,51.130157000000004
9757,32,1.7778,0.78947,23,1.77780052353208e-08,52.35320802
9758,32,1.7778,0.89474,23,1.77780053601934e-08,53.60193401
9759,32,1.7778,1.0,23,1.77780054886414e-08,54.88641401
9770,32,1.8889,0.052632000000000005,23,1.88890044385995e-08,44.38599498
9771,32,1.8889,0.15789,23,1.8889004543290098e-08,45.432901
9772,32,1.8889,0.26316,23,1.8889004651042198e-08,46.510422
9773,32,1.8889,0.36841999999999997,23,1.88890047613027e-08,47.61302699
9774,32,1.8889,0.47368000000000005,23,1.88890048741645e-08,48.74164499
9775,32,1.8889,0.57895,23,1.88890049903512e-08,49.90351198
9776,32,1.8889,0.68421,23,1.8889005109510203e-08,51.09510198
9777,32,1.8889,0.78947,23,1.88890052318411e-08,52.31841098
9778,32,1.8889,0.89474,23,1.88890053562998e-08,53.56299798
9779,32,1.8889,1.0,23,1.8889005484018098e-08,54.84018100000001
9790,32,2.0,0.052632000000000005,23,2.0000004434261e-08,44.34260999
9791,32,2.0,0.15789,23,2.00000045386919e-08,45.38691899
9792,32,2.0,0.26316,23,2.0000004646864598e-08,46.46864601
9793,32,2.0,0.36841999999999997,23,2.0000004756485097e-08,47.564851000000004
9794,32,2.0,0.47368000000000005,23,2.00000048701859e-08,48.70185899
9795,32,2.0,0.57895,23,2.00000049859153e-08,49.859153000000006
9796,32,2.0,0.68421,23,2.00000051050681e-08,51.05068099
9797,32,2.0,0.78947,23,2.0000005226799e-08,52.26798999
9798,32,2.0,0.89474,23,2.00000053517724e-08,53.51772401
9799,32,2.0,1.0,23,2.00000054786661e-08,54.78666099
9810,31,1.0,0.052632000000000005,23,1.0000004457640999e-08,44.576409999999996
9811,31,1.0,0.15789,23,1.00000045625993e-08,45.625993
9812,31,1.0,0.26316,23,1.0000004670300201e-08,46.70300199
9813,31,1.0,0.36841999999999997,23,1.0000004781170299e-08,47.811703
9814,31,1.0,0.47368000000000005,23,1.00000048951372e-08,48.951372
9815,31,1.0,0.57895,23,1.0000005012312099e-08,50.123121000000005
9816,31,1.0,0.68421,23,1.00000051330397e-08,51.330397
9817,31,1.0,0.78947,23,1.00000052566229e-08,52.56622900000001
9818,31,1.0,0.89474,23,1.00000053840802e-08,53.84080199
9819,31,1.0,1.0,23,1.00000055151457e-08,55.15145699999999
9830,31,1.1111,0.052632000000000005,23,1.11110044559998e-08,44.55999801
9831,31,1.1111,0.15789,23,1.11110045603331e-08,45.60333101
9832,31,1.1111,0.26316,23,1.11110046684197e-08,46.684197
9833,31,1.1111,0.36841999999999997,23,1.11110047791824e-08,47.791824
9834,31,1.1111,0.47368000000000005,23,1.1111004893200199e-08,48.93200201
9835,31,1.1111,0.57895,23,1.11110050097642e-08,50.097642
9836,31,1.1111,0.68421,23,1.11110051299117e-08,51.29911701
9837,31,1.1111,0.78947,23,1.11110052541076e-08,52.54107601
9838,31,1.1111,0.89474,23,1.11110053805643e-08,53.80564301
9839,31,1.1111,1.0,23,1.11110055106454e-08,55.10645401
9850,31,1.2222,0.052632000000000005,23,1.22220044539718e-08,44.53971799
9851,31,1.2222,0.15789,23,1.2222004558560599e-08,45.585606
9852,31,1.2222,0.26316,23,1.2222004665767001e-08,46.65766999
9853,31,1.2222,0.36841999999999997,23,1.2222004776422e-08,47.76421999
9854,31,1.2222,0.47368000000000005,23,1.22220048904895e-08,48.90489499
9855,31,1.2222,0.57895,23,1.22220050077724e-08,50.07772399
9856,31,1.2222,0.68421,23,1.22220051285111e-08,51.28511099
9857,31,1.2222,0.78947,23,1.2222005252003699e-08,52.520037
9858,31,1.2222,0.89474,23,1.22220053779729e-08,53.779729
9859,31,1.2222,1.0,23,1.2222005507803101e-08,55.07803099
9870,31,1.3333,0.052632000000000005,23,1.33330044516537e-08,44.516537
9871,31,1.3333,0.15789,23,1.33330045566037e-08,45.56603701
9872,31,1.3333,0.26316,23,1.3333004664588e-08,46.64588001
9873,31,1.3333,0.36841999999999997,23,1.33330047748949e-08,47.74894901
9874,31,1.3333,0.47368000000000005,23,1.33330048886376e-08,48.88637601
9875,31,1.3333,0.57895,23,1.33330050054322e-08,50.05432201
9876,31,1.3333,0.68421,23,1.3333005125448e-08,51.25448001
9877,31,1.3333,0.78947,23,1.33330052488914e-08,52.488914
9878,31,1.3333,0.89474,23,1.33330053751039e-08,53.751039
9879,31,1.3333,1.0,23,1.33330055050477e-08,55.05047701
9890,31,1.4444,0.052632000000000005,23,1.4444004449206501e-08,44.49206499
9891,31,1.4444,0.15789,23,1.44440045540335e-08,45.540335
9892,31,1.4444,0.26316,23,1.4444004661798501e-08,46.617985
9893,31,1.4444,0.36841999999999997,23,1.4444004772795998e-08,47.727959999999996
9894,31,1.4444,0.47368000000000005,23,1.44440048863888e-08,48.86388799
9895,31,1.4444,0.57895,23,1.4444005003209999e-08,50.0321
9896,31,1.4444,0.68421,23,1.44440051234655e-08,51.23465499
9897,31,1.4444,0.78947,23,1.4444005246498299e-08,52.464983
9898,31,1.4444,0.89474,23,1.4444005373074e-08,53.73074001
9899,31,1.4444,1.0,23,1.44440055023743e-08,55.023743
9910,31,1.5556,0.052632000000000005,23,1.5556004446364997e-08,44.46365
9911,31,1.5556,0.15789,23,1.5556004551334597e-08,45.513346000000006
9912,31,1.5556,0.26316,23,1.55560046594913e-08,46.59491301
9913,31,1.5556,0.36841999999999997,23,1.55560047700013e-08,47.70001301
9914,31,1.5556,0.47368000000000005,23,1.55560048837246e-08,48.83724599
9915,31,1.5556,0.57895,23,1.55560050010064e-08,50.01006399
9916,31,1.5556,0.68421,23,1.5556005120792002e-08,51.20791999
9917,31,1.5556,0.78947,23,1.55560052444825e-08,52.44482499
9918,31,1.5556,0.89474,23,1.55560053702129e-08,53.702129000000006
9919,31,1.5556,1.0,23,1.5556005499002798e-08,54.99002801
9930,31,1.6667,0.052632000000000005,23,1.66670044432627e-08,44.43262699
9931,31,1.6667,0.15789,23,1.6667004548217697e-08,45.48217701
9932,31,1.6667,0.26316,23,1.66670046566325e-08,46.56632502
9933,31,1.6667,0.36841999999999997,23,1.6667004767361598e-08,47.67361602
9934,31,1.6667,0.47368000000000005,23,1.66670048804827e-08,48.804827
9935,31,1.6667,0.57895,23,1.6667004998039e-08,49.98039001
9936,31,1.6667,0.68421,23,1.66670051181939e-08,51.181939
9937,31,1.6667,0.78947,23,1.66670052414668e-08,52.41466801
9938,31,1.6667,0.89474,23,1.6667005366967202e-08,53.66967199
9939,31,1.6667,1.0,23,1.66670054962728e-08,54.962728000000006
9950,31,1.7778,0.052632000000000005,23,1.77780044399162e-08,44.39916201
9951,31,1.7778,0.15789,23,1.77780045445226e-08,45.44522603
9952,31,1.7778,0.26316,23,1.77780046533788e-08,46.533788
9953,31,1.7778,0.36841999999999997,23,1.77780047637812e-08,47.637812
9954,31,1.7778,0.47368000000000005,23,1.77780048778033e-08,48.778033
9955,31,1.7778,0.57895,23,1.77780049950802e-08,49.95080203
9956,31,1.7778,0.68421,23,1.77780051147122e-08,51.14712201
9957,31,1.7778,0.78947,23,1.77780052380049e-08,52.38004901
9958,31,1.7778,0.89474,23,1.77780053630038e-08,53.630038
9959,31,1.7778,1.0,23,1.77780054921396e-08,54.92139601
9970,31,1.8889,0.052632000000000005,23,1.88890044358658e-08,44.35865798
9971,31,1.8889,0.15789,23,1.88890045412208e-08,45.41220799
9972,31,1.8889,0.26316,23,1.8889004649650298e-08,46.496503000000004
9973,31,1.8889,0.36841999999999997,23,1.88890047602204e-08,47.60220399
9974,31,1.8889,0.47368000000000005,23,1.8889004874340098e-08,48.743401
9975,31,1.8889,0.57895,23,1.88890049912386e-08,49.91238597
9976,31,1.8889,0.68421,23,1.88890051109741e-08,51.10974099
9977,31,1.8889,0.78947,23,1.88890052338457e-08,52.33845698
9978,31,1.8889,0.89474,23,1.88890053597283e-08,53.597283
9979,31,1.8889,1.0,23,1.88890054881188e-08,54.88118798
9990,31,2.0,0.052632000000000005,23,2.00000044315675e-08,44.315675
9991,31,2.0,0.15789,23,2.00000045374128e-08,45.374128000000006
9992,31,2.0,0.26316,23,2.00000046449977e-08,46.449977000000004
9993,31,2.0,0.36841999999999997,23,2.00000047558193e-08,47.55819299
9994,31,2.0,0.47368000000000005,23,2.00000048702088e-08,48.70208799
9995,31,2.0,0.57895,23,2.00000049871737e-08,49.87173699
9996,31,2.0,0.68421,23,2.00000051066581e-08,51.06658099
9997,31,2.0,0.78947,23,2.00000052305176e-08,52.305176
9998,31,2.0,0.89474,23,2.00000053544904e-08,53.544904
9999,31,2.0,1.0,23,2.0000005483273e-08,54.83272999
10010,30,1.0,0.052632000000000005,23,1.00000044563916e-08,44.563916
10011,30,1.0,0.15789,23,1.00000045611097e-08,45.611096999999994
10012,30,1.0,0.26316,23,1.00000046701816e-08,46.701816
10013,30,1.0,0.36841999999999997,23,1.00000047804444e-08,47.804444000000004
10014,30,1.0,0.47368000000000005,23,1.00000048956204e-08,48.956204
10015,30,1.0,0.57895,23,1.00000050132171e-08,50.132171
10016,30,1.0,0.68421,23,1.00000051339979e-08,51.33997899
10017,30,1.0,0.78947,23,1.0000005258159999e-08,52.5816
10018,30,1.0,0.89474,23,1.0000005385650999e-08,53.85651001
10019,30,1.0,1.0,23,1.00000055171711e-08,55.171711
10030,30,1.1111,0.052632000000000005,23,1.11110044544736e-08,44.544736
10031,30,1.1111,0.15789,23,1.11110045597713e-08,45.597713
10032,30,1.1111,0.26316,23,1.11110046680602e-08,46.68060201
10033,30,1.1111,0.36841999999999997,23,1.11110047786803e-08,47.78680301
10034,30,1.1111,0.47368000000000005,23,1.11110048934784e-08,48.934784
10035,30,1.1111,0.57895,23,1.1111005010837e-08,50.10837001
10036,30,1.1111,0.68421,23,1.11110051317344e-08,51.317344
10037,30,1.1111,0.78947,23,1.11110052560022e-08,52.560022
10038,30,1.1111,0.89474,23,1.11110053833893e-08,53.833893
10039,30,1.1111,1.0,23,1.11110055131416e-08,55.131416
10050,30,1.2222,0.052632000000000005,23,1.22220044522984e-08,44.522984
10051,30,1.2222,0.15789,23,1.22220045576509e-08,45.576509
10052,30,1.2222,0.26316,23,1.2222004665639199e-08,46.656392
10053,30,1.2222,0.36841999999999997,23,1.22220047763865e-08,47.763865
10054,30,1.2222,0.47368000000000005,23,1.22220048914482e-08,48.914482
10055,30,1.2222,0.57895,23,1.2222005008715799e-08,50.087158
10056,30,1.2222,0.68421,23,1.2222005129279201e-08,51.29279199
10057,30,1.2222,0.78947,23,1.2222005253383901e-08,52.53383899
10058,30,1.2222,0.89474,23,1.2222005380267299e-08,53.802673
10059,30,1.2222,1.0,23,1.2222005510273901e-08,55.10273899
10070,30,1.3333,0.052632000000000005,23,1.33330044499105e-08,44.49910501
10071,30,1.3333,0.15789,23,1.33330045550575e-08,45.550575
10072,30,1.3333,0.26316,23,1.3333004663291899e-08,46.63291901
10073,30,1.3333,0.36841999999999997,23,1.33330047743798e-08,47.74379801
10074,30,1.3333,0.47368000000000005,23,1.33330048886864e-08,48.88686401
10075,30,1.3333,0.57895,23,1.33330050066102e-08,50.066102
10076,30,1.3333,0.68421,23,1.33330051267122e-08,51.26712201
10077,30,1.3333,0.78947,23,1.3333005251167e-08,52.511669999999995
10078,30,1.3333,0.89474,23,1.33330053779405e-08,53.77940501
10079,30,1.3333,1.0,23,1.33330055079842e-08,55.079842000000006
10090,30,1.4444,0.052632000000000005,23,1.4444004447055701e-08,44.47055699
10091,30,1.4444,0.15789,23,1.4444004552556399e-08,45.52556401
10092,30,1.4444,0.26316,23,1.44440046605046e-08,46.60504601
10093,30,1.4444,0.36841999999999997,23,1.44440047718331e-08,47.718331
10094,30,1.4444,0.47368000000000005,23,1.44440048861303e-08,48.861303
10095,30,1.4444,0.57895,23,1.44440050034767e-08,50.034766999999995
10096,30,1.4444,0.68421,23,1.4444005124469502e-08,51.244695
10097,30,1.4444,0.78947,23,1.4444005248801e-08,52.48800999
10098,30,1.4444,0.89474,23,1.44440053756198e-08,53.75619799
10099,30,1.4444,1.0,23,1.44440055052818e-08,55.052818
10110,30,1.5556,0.052632000000000005,23,1.55560044442934e-08,44.44293399
10111,30,1.5556,0.15789,23,1.55560045497439e-08,45.49743899
10112,30,1.5556,0.26316,23,1.55560046581643e-08,46.58164298
10113,30,1.5556,0.36841999999999997,23,1.5556004769439702e-08,47.69439698
10114,30,1.5556,0.47368000000000005,23,1.55560048836341e-08,48.83634099
10115,30,1.5556,0.57895,23,1.55560050020374e-08,50.020374
10116,30,1.5556,0.68421,23,1.55560051225055e-08,51.225055
10117,30,1.5556,0.78947,23,1.55560052456601e-08,52.456601
10118,30,1.5556,0.89474,23,1.5556005372610302e-08,53.72610298
10119,30,1.5556,1.0,23,1.55560055023157e-08,55.02315699
10130,30,1.6667,0.052632000000000005,23,1.6667004440894897e-08,44.40894901
10131,30,1.6667,0.15789,23,1.66670045470464e-08,45.470464
10132,30,1.6667,0.26316,23,1.66670046552418e-08,46.552417999999996
10133,30,1.6667,0.36841999999999997,23,1.6667004766698398e-08,47.66698402
10134,30,1.6667,0.47368000000000005,23,1.66670048811055e-08,48.81105501
10135,30,1.6667,0.57895,23,1.66670049985026e-08,49.985026
10136,30,1.6667,0.68421,23,1.66670051192959e-08,51.192959
10137,30,1.6667,0.78947,23,1.66670052431654e-08,52.431654
10138,30,1.6667,0.89474,23,1.6667005369823797e-08,53.69823801
10139,30,1.6667,1.0,23,1.6667005499301998e-08,54.99302002
10150,30,1.7778,0.052632000000000005,23,1.7778004437237097e-08,44.37237102
10151,30,1.7778,0.15789,23,1.7778004543523698e-08,45.43523703
10152,30,1.7778,0.26316,23,1.7778004651468597e-08,46.51468602
10153,30,1.7778,0.36841999999999997,23,1.77780047634478e-08,47.634478
10154,30,1.7778,0.47368000000000005,23,1.77780048778169e-08,48.77816902
10155,30,1.7778,0.57895,23,1.7778004995721002e-08,49.957209999999996
10156,30,1.7778,0.68421,23,1.77780051156595e-08,51.15659502
10157,30,1.7778,0.78947,23,1.77780052396158e-08,52.39615802
10158,30,1.7778,0.89474,23,1.77780053661156e-08,53.661156000000005
10159,30,1.7778,1.0,23,1.77780054959119e-08,54.95911901
10170,30,1.8889,0.052632000000000005,23,1.88890044330935e-08,44.33093499
10171,30,1.8889,0.15789,23,1.88890045388014e-08,45.38801398
10172,30,1.8889,0.26316,23,1.8889004647451202e-08,46.47451197
10173,30,1.8889,0.36841999999999997,23,1.88890047599587e-08,47.59958699
10174,30,1.8889,0.47368000000000005,23,1.8889004873999898e-08,48.739999
10175,30,1.8889,0.57895,23,1.88890049919297e-08,49.919297
10176,30,1.8889,0.68421,23,1.88890051117879e-08,51.11787899
10177,30,1.8889,0.78947,23,1.88890052365407e-08,52.36540699
10178,30,1.8889,0.89474,23,1.8889005362969602e-08,53.62969597
10179,30,1.8889,1.0,23,1.88890054919326e-08,54.919326
10190,30,2.0,0.052632000000000005,23,2.00000044285979e-08,44.28597898
10191,30,2.0,0.15789,23,2.00000045350732e-08,45.35073199
10192,30,2.0,0.26316,23,2.00000046434558e-08,46.43455799
10193,30,2.0,0.36841999999999997,23,2.0000004756080298e-08,47.56080301
10194,30,2.0,0.47368000000000005,23,2.0000004870291398e-08,48.70291401
10195,30,2.0,0.57895,23,2.0000004987695803e-08,49.87695799
10196,30,2.0,0.68421,23,2.0000005107795e-08,51.07794999
10197,30,2.0,0.78947,23,2.00000052317279e-08,52.317279
10198,30,2.0,0.89474,23,2.00000053577167e-08,53.57716699
10199,30,2.0,1.0,23,2.00000054874583e-08,54.87458301
10210,29,1.0,0.052632000000000005,23,1.00000044548374e-08,44.54837399
10211,29,1.0,0.15789,23,1.0000004560208801e-08,45.60208799
10212,29,1.0,0.26316,23,1.00000046696264e-08,46.69626399
10213,29,1.0,0.36841999999999997,23,1.00000047813834e-08,47.813834
10214,29,1.0,0.47368000000000005,23,1.0000004895668e-08,48.95668
10215,29,1.0,0.57895,23,1.00000050142192e-08,50.142192
10216,29,1.0,0.68421,23,1.0000005135609899e-08,51.356099
10217,29,1.0,0.78947,23,1.0000005260568001e-08,52.60567999
10218,29,1.0,0.89474,23,1.00000053880348e-08,53.88034799
10219,29,1.0,1.0,23,1.00000055196087e-08,55.196087
10230,29,1.1111,0.052632000000000005,23,1.11110044527651e-08,44.527651
10231,29,1.1111,0.15789,23,1.1111004558524599e-08,45.58524601
10232,29,1.1111,0.26316,23,1.11110046668971e-08,46.668971
10233,29,1.1111,0.36841999999999997,23,1.11110047789835e-08,47.78983501
10234,29,1.1111,0.47368000000000005,23,1.11110048936667e-08,48.936667
10235,29,1.1111,0.57895,23,1.1111005012198799e-08,50.12198801
10236,29,1.1111,0.68421,23,1.1111005133028901e-08,51.330289
10237,29,1.1111,0.78947,23,1.11110052579921e-08,52.57992101
10238,29,1.1111,0.89474,23,1.11110053850696e-08,53.850696
10239,29,1.1111,1.0,23,1.11110055161396e-08,55.16139601
10250,29,1.2222,0.052632000000000005,23,1.2222004450542e-08,44.50541999
10251,29,1.2222,0.15789,23,1.22220045563687e-08,45.56368699
10252,29,1.2222,0.26316,23,1.22220046651127e-08,46.651127
10253,29,1.2222,0.36841999999999997,23,1.22220047763818e-08,47.763818
10254,29,1.2222,0.47368000000000005,23,1.22220048916648e-08,48.916647999999995
10255,29,1.2222,0.57895,23,1.2222005009130999e-08,50.09131
10256,29,1.2222,0.68421,23,1.22220051309232e-08,51.30923199
10257,29,1.2222,0.78947,23,1.2222005255094001e-08,52.55093999
10258,29,1.2222,0.89474,23,1.22220053829493e-08,53.82949300000001
10259,29,1.2222,1.0,23,1.22220055137072e-08,55.137071999999996
10270,29,1.3333,0.052632000000000005,23,1.33330044479518e-08,44.479518
10271,29,1.3333,0.15789,23,1.33330045537671e-08,45.537671
10272,29,1.3333,0.26316,23,1.33330046623649e-08,46.623649
10273,29,1.3333,0.36841999999999997,23,1.33330047743553e-08,47.743553000000006
10274,29,1.3333,0.47368000000000005,23,1.33330048891576e-08,48.89157601
10275,29,1.3333,0.57895,23,1.33330050068591e-08,50.06859101
10276,29,1.3333,0.68421,23,1.33330051285936e-08,51.28593601
10277,29,1.3333,0.78947,23,1.33330052527286e-08,52.527286
10278,29,1.3333,0.89474,23,1.3333005380463899e-08,53.80463901
10279,29,1.3333,1.0,23,1.3333005511724e-08,55.11724
10290,29,1.4444,0.052632000000000005,23,1.44440044451244e-08,44.451244
10291,29,1.4444,0.15789,23,1.4444004550779799e-08,45.507798
10292,29,1.4444,0.26316,23,1.44440046599298e-08,46.59929799
10293,29,1.4444,0.36841999999999997,23,1.4444004772177699e-08,47.72177701
10294,29,1.4444,0.47368000000000005,23,1.4444004887026e-08,48.870259999999995
10295,29,1.4444,0.57895,23,1.4444005004824701e-08,50.048246999999996
10296,29,1.4444,0.68421,23,1.44440051261729e-08,51.26172899
10297,29,1.4444,0.78947,23,1.4444005250364101e-08,52.50364099
10298,29,1.4444,0.89474,23,1.44440053775228e-08,53.775228000000006
10299,29,1.4444,1.0,23,1.44440055090011e-08,55.090011
10310,29,1.5556,0.052632000000000005,23,1.5556004441859e-08,44.41859
10311,29,1.5556,0.15789,23,1.55560045481042e-08,45.48104199
10312,29,1.5556,0.26316,23,1.55560046564852e-08,46.56485201
10313,29,1.5556,0.36841999999999997,23,1.55560047687754e-08,47.68775399
10314,29,1.5556,0.47368000000000005,23,1.55560048842476e-08,48.84247599
10315,29,1.5556,0.57895,23,1.5556005002439298e-08,50.02439301
10316,29,1.5556,0.68421,23,1.5556005123844703e-08,51.23844699
10317,29,1.5556,0.78947,23,1.55560052481534e-08,52.48153398
10318,29,1.5556,0.89474,23,1.5556005375508498e-08,53.75508501
10319,29,1.5556,1.0,23,1.5556005505932702e-08,55.05932698
10330,29,1.6667,0.052632000000000005,23,1.66670044384377e-08,44.38437701
10331,29,1.6667,0.15789,23,1.66670045444894e-08,45.44489399
10332,29,1.6667,0.26316,23,1.66670046536969e-08,46.53696901
10333,29,1.6667,0.36841999999999997,23,1.66670047662626e-08,47.662626
10334,29,1.6667,0.47368000000000005,23,1.6667004881129e-08,48.81128999
10335,29,1.6667,0.57895,23,1.66670049995605e-08,49.99560501
10336,29,1.6667,0.68421,23,1.66670051206452e-08,51.20645201
10337,29,1.6667,0.78947,23,1.6667005245384e-08,52.45384001
10338,29,1.6667,0.89474,23,1.66670053723028e-08,53.72302802
10339,29,1.6667,1.0,23,1.66670055030989e-08,55.030989
10350,29,1.7778,0.052632000000000005,23,1.7778004434446e-08,44.34446002
10351,29,1.7778,0.15789,23,1.77780045412946e-08,45.412946000000005
10352,29,1.7778,0.26316,23,1.77780046502282e-08,46.50228202
10353,29,1.7778,0.36841999999999997,23,1.77780047627508e-08,47.62750801
10354,29,1.7778,0.47368000000000005,23,1.77780048780233e-08,48.780233
10355,29,1.7778,0.57895,23,1.77780049961918e-08,49.96191801
10356,29,1.7778,0.68421,23,1.77780051173571e-08,51.17357101
10357,29,1.7778,0.78947,23,1.77780052421941e-08,52.42194101
10358,29,1.7778,0.89474,23,1.77780053692856e-08,53.69285601
10359,29,1.7778,1.0,23,1.77780054995862e-08,54.99586201
10370,29,1.8889,0.052632000000000005,23,1.88890044302004e-08,44.30200399
10371,29,1.8889,0.15789,23,1.88890045365841e-08,45.36584097
10372,29,1.8889,0.26316,23,1.88890046462247e-08,46.462247
10373,29,1.8889,0.36841999999999997,23,1.88890047586088e-08,47.586088000000004
10374,29,1.8889,0.47368000000000005,23,1.88890048741114e-08,48.74111397
10375,29,1.8889,0.57895,23,1.88890049925807e-08,49.92580698
10376,29,1.8889,0.68421,23,1.8889005113872502e-08,51.13872497
10377,29,1.8889,0.78947,23,1.88890052384882e-08,52.38488199
10378,29,1.8889,0.89474,23,1.88890053662585e-08,53.66258497
10379,29,1.8889,1.0,23,1.8889005495484098e-08,54.954841
10390,29,2.0,0.052632000000000005,23,2.00000044254053e-08,44.25405299
10391,29,2.0,0.15789,23,2.0000004532609002e-08,45.32608998
10392,29,2.0,0.26316,23,2.0000004641703e-08,46.41703
10393,29,2.0,0.36841999999999997,23,2.00000047539753e-08,47.53975298
10394,29,2.0,0.47368000000000005,23,2.00000048699669e-08,48.69966898
10395,29,2.0,0.57895,23,2.00000049885634e-08,49.88563399
10396,29,2.0,0.68421,23,2.00000051099399e-08,51.09939899
10397,29,2.0,0.78947,23,2.00000052340906e-08,52.340906
10398,29,2.0,0.89474,23,2.00000053611766e-08,53.61176601
10399,29,2.0,1.0,23,2.00000054906846e-08,54.906845999999994
10410,28,1.0,0.052632000000000005,23,1.0000004453180601e-08,44.53180599
10411,28,1.0,0.15789,23,1.00000045589866e-08,45.589866
10412,28,1.0,0.26316,23,1.00000046684694e-08,46.684694
10413,28,1.0,0.36841999999999997,23,1.0000004781517e-08,47.81517
10414,28,1.0,0.47368000000000005,23,1.0000004896139801e-08,48.96139799
10415,28,1.0,0.57895,23,1.00000050150573e-08,50.15057299
10416,28,1.0,0.68421,23,1.00000051372247e-08,51.37224699
10417,28,1.0,0.78947,23,1.00000052626609e-08,52.626608999999995
10418,28,1.0,0.89474,23,1.00000053907572e-08,53.907571999999995
10419,28,1.0,1.0,23,1.00000055228439e-08,55.228439
10430,28,1.1111,0.052632000000000005,23,1.11110044510402e-08,44.510402
10431,28,1.1111,0.15789,23,1.11110045569597e-08,45.56959701
10432,28,1.1111,0.26316,23,1.11110046670852e-08,46.67085201
10433,28,1.1111,0.36841999999999997,23,1.11110047787662e-08,47.78766201
10434,28,1.1111,0.47368000000000005,23,1.11110048938895e-08,48.93889501
10435,28,1.1111,0.57895,23,1.1111005012583099e-08,50.12583101
10436,28,1.1111,0.68421,23,1.11110051346961e-08,51.34696101
10437,28,1.1111,0.78947,23,1.11110052596611e-08,52.596610999999996
10438,28,1.1111,0.89474,23,1.1111005388184201e-08,53.881842000000006
10439,28,1.1111,1.0,23,1.11110055199408e-08,55.199408
10450,28,1.2222,0.052632000000000005,23,1.22220044484815e-08,44.484815000000005
10451,28,1.2222,0.15789,23,1.22220045546891e-08,45.54689101
10452,28,1.2222,0.26316,23,1.22220046641083e-08,46.64108301
10453,28,1.2222,0.36841999999999997,23,1.22220047764269e-08,47.76426899
10454,28,1.2222,0.47368000000000005,23,1.22220048920386e-08,48.920386
10455,28,1.2222,0.57895,23,1.2222005010207399e-08,50.102074
10456,28,1.2222,0.68421,23,1.2222005132266e-08,51.32266
10457,28,1.2222,0.78947,23,1.22220052575674e-08,52.575674
10458,28,1.2222,0.89474,23,1.22220053858794e-08,53.858793999999996
10459,28,1.2222,1.0,23,1.22220055173904e-08,55.173904
10470,28,1.3333,0.052632000000000005,23,1.33330044457992e-08,44.457992
10471,28,1.3333,0.15789,23,1.3333004551936901e-08,45.519369
10472,28,1.3333,0.26316,23,1.3333004661497e-08,46.61497001
10473,28,1.3333,0.36841999999999997,23,1.33330047743137e-08,47.74313701
10474,28,1.3333,0.47368000000000005,23,1.33330048892767e-08,48.892767
10475,28,1.3333,0.57895,23,1.33330050079256e-08,50.07925601
10476,28,1.3333,0.68421,23,1.33330051300365e-08,51.30036501
10477,28,1.3333,0.78947,23,1.3333005254904e-08,52.54904001
10478,28,1.3333,0.89474,23,1.33330053828711e-08,53.82871101
10479,28,1.3333,1.0,23,1.3333005513941801e-08,55.139418000000006
10490,28,1.4444,0.052632000000000005,23,1.4444004442684702e-08,44.426846999999995
10491,28,1.4444,0.15789,23,1.4444004549541599e-08,45.495416
10492,28,1.4444,0.26316,23,1.4444004658532301e-08,46.58532299
10493,28,1.4444,0.36841999999999997,23,1.444400477126e-08,47.7126
10494,28,1.4444,0.47368000000000005,23,1.44440048867569e-08,48.867569
10495,28,1.4444,0.57895,23,1.4444005005430299e-08,50.054303000000004
10496,28,1.4444,0.68421,23,1.44440051272542e-08,51.272542
10497,28,1.4444,0.78947,23,1.4444005252796998e-08,52.527969999999996
10498,28,1.4444,0.89474,23,1.4444005380467e-08,53.804669999999994
10499,28,1.4444,1.0,23,1.4444005511727802e-08,55.117278000000006
10510,28,1.5556,0.052632000000000005,23,1.55560044393512e-08,44.393512
10511,28,1.5556,0.15789,23,1.5556004545863198e-08,45.45863201
10512,28,1.5556,0.26316,23,1.5556004655634598e-08,46.55634601
10513,28,1.5556,0.36841999999999997,23,1.55560047688236e-08,47.68823601
10514,28,1.5556,0.47368000000000005,23,1.5556004884107803e-08,48.84107799
10515,28,1.5556,0.57895,23,1.5556005003045602e-08,50.03045598
10516,28,1.5556,0.68421,23,1.5556005125051298e-08,51.250513
10517,28,1.5556,0.78947,23,1.5556005249964897e-08,52.499649
10518,28,1.5556,0.89474,23,1.55560053784188e-08,53.784188
10519,28,1.5556,1.0,23,1.55560055095061e-08,55.09506099
10530,28,1.6667,0.052632000000000005,23,1.66670044355872e-08,44.35587201
10531,28,1.6667,0.15789,23,1.66670045422495e-08,45.422495
10532,28,1.6667,0.26316,23,1.6667004652099902e-08,46.520998999999996
10533,28,1.6667,0.36841999999999997,23,1.66670047652243e-08,47.652243
10534,28,1.6667,0.47368000000000005,23,1.6667004881515802e-08,48.81515799
10535,28,1.6667,0.57895,23,1.66670049994916e-08,49.994915999999996
10536,28,1.6667,0.68421,23,1.66670051220153e-08,51.22015299
